CODIGO;DISTRITO;DEPARTAMENTO;MUNICIPIO;ESTABLECIMIENTO;DIRECCION;TELEFONO;SUPERVISOR;DIRECTOR;NIVEL;SECTOR;AREA;STATUS;MODALIDAD;JORNADA;PLAN;DEPARTAMENTAL
17-03-0128-46;17-003;PETEN;SAN BENITO;CENTRO EDUCATIVO CRISTIANO CON ORIENTACION UNIVERSITARIA EL SHADDAI;BARRIO EL PORVENIR;79263476;FERNANDO RAFAEL LEAL CORDOVA;HUSWER LANDREWS SARCEÑO MARTINEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-03-0130-46;17-003;PETEN;SAN BENITO;INSTITUTO MIXTO PRIVADO EDUCATIVO DE BACHILLERATO IMPEB;BARRIO VISTA HERMOSA;56914093;FERNANDO RAFAEL LEAL CORDOVA;HÉCTOR AMILCAR HERNÁNDEZ RAMÍREZ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-03-0131-46;17-003;PETEN;SAN BENITO;LICEO PALERMO;17 CALLE 5-62 ZONA 1;79262965;FERNANDO RAFAEL LEAL CORDOVA;MANUEL TRINIDAD BURGOS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-03-0134-46;17-003;PETEN;SAN BENITO;CENTRO EDUCATIVO PRIVADO MIXTO DE EDUCACIÓN BÁSICA Y DIVERSIFICADO-CEPMEBYD-;BARRIIO VISTA HERMOSA;56903010;FERNANDO RAFAEL LEAL CORDOVA;NORLIN ARIEL LÓPEZ DUQUE;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-03-0135-46;17-003;PETEN;SAN BENITO;CENTRO EDUCACIONAL DE CIENCIAS CONTABLES-CECON;BARRIO LA ERMITA;31272478;FERNANDO RAFAEL LEAL CORDOVA;MIGUEL ANGEL GÓNGORA PINELO;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-03-0139-46;17-003;PETEN;SAN BENITO;CENTRO EDUCATIVO POR MADUREZ PROFA. MILDRED GUADALUPE AGUILAR MELÉNDEZ;BARRIIO 3 DE ABRIL;30534099;FERNANDO RAFAEL LEAL CORDOVA;CARLOS ERWIN MIS REQUENA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-03-0141-46;17-003;PETEN;SAN BENITO;COLEGIO PRIVADO MIXTO EL FORMADOR;BARRIO 3 DE ABRIL;41670768;FERNANDO RAFAEL LEAL CORDOVA;JUAN CARLOS MONZÓN LUTIN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-03-0143-46;17-003;PETEN;SAN BENITO;CENTRO EDUCATIVO CRISTIANO ADONAI;BARRIO SAN JUAN;42549357;FERNANDO RAFAEL LEAL CORDOVA;EDWIN NOÉ MARROQUÍN HERNÁNDEZ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-03-0145-46;17-003;PETEN;SAN BENITO;LICEO DE CIENCIAS TÉCNICAS EL REDENTOR;BARRIO 3 DE ABRIL;47981031;FERNANDO RAFAEL LEAL CORDOVA;MAYRA AIDÉE CARBAJAL GARCÍA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-03-0146-46;17-003;PETEN;SAN BENITO;CENTRO EDUCACINAL DE CIENCIAS CONTABLES. CECCON;BARRIO LA ERMITA;3127247;FERNANDO RAFAEL LEAL CORDOVA;MIGUEL ANGELGOGORA PINELO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-03-1052-46;17-004;PETEN;SAN BENITO;CENTRO EDUCACIONAL DE CIENCIAS CONTABLES CECCON;3A. AVE. 5-38 ZONA 1;79261314;BARBARA JULIAIVONE LOPEZ VARGAS;---;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;NOCTURNA;DIARIO(REGULAR);PETÉN
17-03-2236-46;17-004;PETEN;SAN BENITO;COLEGIO RABY BATAB;COLONIA ITZA;;BARBARA JULIAIVONE LOPEZ VARGAS;RODOLFO MEDINA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-03-2832-46;17-030;PETEN;SAN BENITO;LICEO PALERMO;16 CALLE 5-62 ZONA 1;79262965;RODOLFO MEDINA;MANUEL TRINIDAD BURGOS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-03-2833-46;17-004;PETEN;SAN BENITO;LICEO PALERMO;16 CALLE 7-40 ZONA 1;;BARBARA JULIAIVONE LOPEZ VARGAS;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);PETÉN
17-03-2834-46;17-030;PETEN;SAN BENITO;LICEO PALERMO;16 CALLE 7-50 ZONA 1;79262965;RODOLFO MEDINA;MANUEL TRINIDAD BURGOS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-03-2837-46;17-030;PETEN;SAN BENITO;CENTRO EDUCACIONAL DE CIENCIAS CONTABLES CECCON;2A. AVE. 5-33 ZONA 1;79252567;RODOLFO MEDINA;MIGUEL ANGEL GÓNGORA PINELO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-03-3832-46;17-003;PETEN;SAN BENITO;CENTRO EDUCACIONAL DE CIENCIAS CONTABLES CECCON;BARRIO LA ERMITA;79262567;FERNANDO RAFAEL LEAL CORDOVA;MIGUEL ANGEL GÓNGORA PINELO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);PETÉN
17-03-3992-46;17-003;PETEN;SAN BENITO;"CENTRO EDUCATIVO CRISTIANO CON ORIENTACION UNIVERSITARIA ""EL SHADDAI""";BARRIO EL PORVENIR 5 CALLE Y 2AV.;79263476;FERNANDO RAFAEL LEAL CORDOVA;CASTA TANAIRI MORE FLORES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);PETÉN
17-03-3996-46;17-030;PETEN;SAN BENITO;CENTRO EDUCATIVO POR MADUREZ PROFA. MILDRED GUADALUPE AGUILAR MELENDEZ CEPMMA;BARRIO 3 DE ABRIL;;RODOLFO MEDINA;CARLOS ERWIN MIS REQUENA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-03-4111-46;17-030;PETEN;SAN BENITO;CENTRO EDUCATIVO CRISTIANO CON ORIENTACION UNIVERSITARIA EL SHADDAI;BARRIO EL PORVENIR;79263476;RODOLFO MEDINA;DAYSI FABIOLA LOPEZ SARCEÑO;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-03-4112-46;17-030;PETEN;SAN BENITO;CENTRO EDUCATIVO CRISTIANO CON ORIENTACION UNIVERSITARIA EL SHADDAI;BARRIO EL PORVENIR;79263476;RODOLFO MEDINA;HUSWER LANDREWS SARCEÑO MARTINEZ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-03-4113-46;17-030;PETEN;SAN BENITO;CENTRO EDUCACIONAL DE CIENCIAS CONTABLES CECCON;3A. AVENIDA 5-38 ZONA 1;31272478;RODOLFO MEDINA;MIGUEL ANGEL GÓNGORA PINELO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-04-0002-46;17-004;PETEN;SAN ANDRES;INSTITUTO DE EDUCACION DIVERSIFICADO POR COOPERATIVA;ALDEA SACPUY;40080043;BARBARA JULIAIVONE LOPEZ VARGAS;NOE AROLDO QUIXCHAN MORALES;DIVERSIFICADO;COOPERATIVA;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-04-0083-46;17-002;PETEN;SAN ANDRES;CENTRO EDUCATIVO DE FORMACION INTEGRAL -CEFI-;CASERIO CRUCE DOS AGUADAS;53196330;LILIA SAUDITA SUNTECUN CHAN;DELSI DAYBELIS ACUÑA ALVARADO;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-04-0085-46;17-004;PETEN;SAN ANDRES;LICEO SANTA CRUZ;BARRIO NORTE SAN ANDRES;51623061;BARBARA JULIAIVONE LOPEZ VARGAS;TERESA DE JESUS CHI VANEGAS;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-04-0095-46;17-002;PETEN;SAN ANDRES;"COLEGIO PRIVADO CON ORIENTACIÓN CRISTIANA ""LICEO EMANUEL""";CASERO CRUCE DOS AGUADAS.;44918380;LILIA SAUDITA SUNTECUN CHAN;JAIME ESTUARDO GONZÁLEZ MACHUCA;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-04-0099-46;17-002;PETEN;SAN ANDRES;CENTRO EDUCATIVO DE FORMACION INTEGRAL- CEFI-;CASERIO CRUCE DOS AGUADAS;53196330;LILIA SAUDITA SUNTECUN CHAN;WILMER ACUÑA ALVARADO;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-04-0103-46;17-004;PETEN;SAN ANDRES;"COLEGIO ""LIDERES DEL MAÑANA""";BARRIO COROZAL SACPUY;31807694;BARBARA JULIAIVONE LOPEZ VARGAS;EDUARDO LEMUS CUNIL;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-04-0104-46;17-004;PETEN;SAN ANDRES;INSTITUTO DE EDUCACIÓN DIVERSIFICADA;BARRIO NORESTE;32964525;BARBARA JULIAIVONE LOPEZ VARGAS;CARLOS MANUEL TESUCÚN QUETZAL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-04-0112-46;17-004;PETEN;SAN ANDRES;CENTRO EDUCATIVO LIDERES DEL MAÑANA;BARRIO COROZAL ALDEA SACPUY;53585684;BARBARA JULIAIVONE LOPEZ VARGAS;GEORGINA ELENA PANTY CANO;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-04-0116-46;17-002;PETEN;SAN ANDRES;INSTITUTO DDE EDUCACION DIVERSIFICADA-IED-;CASERIO CRUCE DOS AGUADAS;57336718;LILIA SAUDITA SUNTECUN CHAN;MARVIN JOEL BA CHUB;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-04-0117-46;17-004;PETEN;SAN ANDRES;LICEO SACPUY-LISAC-;ALDEA SACPUY-LISAC-;46452466;BARBARA JULIAIVONE LOPEZ VARGAS;WALKIRIA BERSABIT RAMOS PANTÍ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-04-0119-46;17-002;PETEN;SAN ANDRES;CENTRO EDUCATIVO DE FORMACION INTEGRAL-CEFI-;CASERIO CRUCE DOS AGUADAS;58180976;LILIA SAUDITA SUNTECUN CHAN;WILMER ACUÑA ALVARADO;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);PETÉN
17-04-0122-46;17-004;PETEN;SAN ANDRES;LICEO SACPUY- LISAC-;BARRIO EL CENTRO ALDEA SACPUY;31193946;BARBARA JULIAIVONE LOPEZ VARGAS;WALKIRIA BERSABIT RAMOS PANTÍ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-04-0124-46;17-004;PETEN;SAN ANDRES;COLEGIO TECNOLOGICO NUEVA GENERACION;CALLE PRINCIPAL BARRIO EL COROZAL SACPUY;30745;BARBARA JULIAIVONE LOPEZ VARGAS;ERWIN DE JESÚS SOZA MANZANERO;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-04-0483-46;;PETEN;SAN ANDRES;INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DE CIENCIAS COMERCIALES;;;;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-04-2974-46;;PETEN;SAN ANDRES;CENTRO DE FORMACION DE MAESTROS DE EDUCACION PRIMARIA URBANA;SAN ANDRES;;;TERESA DE JESUS CHI VANEGAS;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-04-3953-46;17-004;PETEN;SAN ANDRES;LICEO SACPUY -LISAC;BARRIO EL CENTRO ALDEA SACPUY;33714796;BARBARA JULIAIVONE LOPEZ VARGAS;WALKIRIA BERSABIT RAMOS PANTÍ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);PETÉN
17-04-4071-46;17-004;PETEN;SAN ANDRES;COLEGIO LIDERES DEL MAÑANA;ALDEA SACPUY;31807694;BARBARA JULIAIVONE LOPEZ VARGAS;;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0167-46;17-006;PETEN;LA LIBERTAD;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;ALDEA EL NARANJO;;ROERICO DE LA CRUZ ICAL;ELMER URISER GREGORIO MONROY;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);PETÉN
17-05-0168-46;17-006;PETEN;LA LIBERTAD;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED;NUEVA LOTIFICACION;30327264;ROERICO DE LA CRUZ ICAL;EDWIN AMILCAR GARCÍA IZAGUIRRE;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0186-46;17-006;PETEN;LA LIBERTAD;"COLEGIO PRIVADO MIXTO ""MAYEN""";CASERIO NUEVO EDEN;49858492;ROERICO DE LA CRUZ ICAL;MARTIR FABIÁN MANGANDID;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-05-0188-46;17-007;PETEN;LA LIBERTAD;"COLEGIO PRIVADO MIXTO ""JESUS EL DIVINO MAESTRO"" -JEDIMA-";CASERIO BETHANIA;;HUGO RENE MACZ POP;LUCIANO RAMIREZ POPA;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0198-46;17-006;PETEN;LA LIBERTAD;ESCUELA NORMAL CENTRAL;BARRIO EL CENTRO LA LIBERTAD;46721701;ROERICO DE LA CRUZ ICAL;ALMA AZUCENA PINELO ORTIZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0199-46;17-006;PETEN;LA LIBERTAD;"COLEGIO PRIVADO MIXTO, ""EL PLANTEL""";CASERIO EL PLANTEL LA LIBERTAD;41580455;ROERICO DE LA CRUZ ICAL;RODOLFO AUGUSTO HERNÁNDEZ MUNGUÍA;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-05-0200-46;17-006;PETEN;LA LIBERTAD;"CENTRO EDUCATIVO INTEGRAL, ""FAGIOLI""";BARRIO EL CENTRO, ALDEA EL NARANJO;57816239;ROERICO DE LA CRUZ ICAL;ASMAVET EDGAR DE LEÓN YOC;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-05-0208-46;17-007;PETEN;LA LIBERTAD;COLEGIO DE CIENCIAS COMERCIALES LAS CRUCES, CON ORIENTACION EN COMPUTACION;ALDEA LAS CRUCES;79273890;HUGO RENE MACZ POP;ARACELI SANDOVAL VASQUEZ;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);PETÉN
17-05-0209-46;17-007;PETEN;LA LIBERTAD;COLEGIO DE CIENCIAS COMERCIALES LAS CRUCES, CON ORIENTACION EN COMPUTACION;ALDEA LAS CRUCES;79273890;HUGO RENE MACZ POP;ARACELI SANDOVAL VASQUEZ;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-05-0210-46;17-007;PETEN;LA LIBERTAD;COLEGIO DE CIENCIAS COMERCIALES LAS CRUCES, CON ORIENTACION EN COMPUTACION;ALDEA LAS CRUCES;79277390;HUGO RENE MACZ POP;---;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);PETÉN
17-05-0211-46;17-006;PETEN;LA LIBERTAD;CENTRO DE EDUCACION INTEGRAL EL NARANJO;BARRIO EL CENTRO ALDEA EL NARANJO;57283598;ROERICO DE LA CRUZ ICAL;MIRIÁN VIRGINIA MARTÍNEZ CANTÉ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0216-46;17-006;PETEN;LA LIBERTAD;COLEGIO SANTA CRUZ;LA LIBERTAD;79243704;ROERICO DE LA CRUZ ICAL;MARTÍN RAMÍREZ SILVESTRE;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0217-46;17-006;PETEN;LA LIBERTAD;CENTRO EDUCATIVO INTEGRAL, FAGIOLI;BARRIO EL CENTRO, ALDEA EL NARANJO;57816239;ROERICO DE LA CRUZ ICAL;ASMAVET EDGAR DE LEÓN YOC;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0223-46;17-007;PETEN;LA LIBERTAD;COLEGIO MIXTO BILINGUE BRITANNIA;ALDEA EL NARANJO;58922188;HUGO RENE MACZ POP;LIDIA MAGALY DE PAZ REYES;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0224-46;17-006;PETEN;LA LIBERTAD;COLEGIO PRIVADO MIXTO MAYEN;CASERIO NUEVO EDEN;49858492;ROERICO DE LA CRUZ ICAL;MARTIR FABIÁN MANGANDID;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0225-46;17-008;PETEN;LA LIBERTAD;INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL -IMEBI- LAGUNITAS;CASERIO LAGUNITAS;30377199;ALFONZO CLAUDIO SALES;EVELIA FLORIDALMA MILIAN MILIAN;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;BILINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-05-0226-46;17-006;PETEN;LA LIBERTAD;INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL -IMEBI- LA LIBERTAD;BARRIO EL ESTADIO;30989090;ROERICO DE LA CRUZ ICAL;MARTIN RAMIREZ SILVESTRE;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;BILINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-05-0227-46;17-008;PETEN;LA LIBERTAD;INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL -IMEBI- GUATELINDA SAN DIEGO;CASERIO GUATELINDA SAN DIEGO;40894718;ALFONZO CLAUDIO SALES;NEHEMIAS SAUL GARCIA FLORIAN;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;BILINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-05-0228-46;17-007;PETEN;LA LIBERTAD;COLEGIO PRIVADO MIXTO -JEDIMA- PALESTINA;CASERIO PALESTINA;40311962;HUGO RENE MACZ POP;INGRID ELIZABETH PEREZ RAMOS;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0230-46;17-006;PETEN;LA LIBERTAD;INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL -IMEBI- VISTA HERMOSA;CASERIO VISTA HERMOSA;;ROERICO DE LA CRUZ ICAL;ANDRES DOMINGO PAIZ;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;BILINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-05-0232-46;17-006;PETEN;LA LIBERTAD;LICEO MIXTO MODERNO SANTA FE;BARRIO EL CENTRO LA LIBERTAD;55742301;ROERICO DE LA CRUZ ICAL;DELMY GABRIELA LUNA SIERRA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0234-46;17-006;PETEN;LA LIBERTAD;LICEO MIXTO MODERNO SANTA FE;BARRIO EL CENTRO;45309965;ROERICO DE LA CRUZ ICAL;DELMY GABRIELA LUNA SIERRA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0238-46;17-006;PETEN;LA LIBERTAD;"LICEO INTEGRAL CIENCIA Y VERDAD ""CIEV""";BARRIO EL ESTADIO;46967643;ROERICO DE LA CRUZ ICAL;CESIA EUNICE MAGALLÓN MARROQUÍN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0249-46;17-006;PETEN;LA LIBERTAD;"COLEGIO MIXTO PRIVADO ""MARTHA MARÍA""";CASERIO NUEVA VISTA HERMOSA, KILOMETRO 35;45734290;ROERICO DE LA CRUZ ICAL;JUAN ANTONIO LEMUS LÓPEZ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0250-46;17-007;PETEN;LA LIBERTAD;COLEGIO MIXTO BILINGUE BRITANNIA;BARRIO ONCE DE NOVIEMBRE ALDEA EL NARANJO;58922188;HUGO RENE MACZ POP;LIDIA MAGALY DE PAZ REYES;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-05-0257-46;17-006;PETEN;LA LIBERTAD;COLEGIO MIXTO DE EDUCACIÓN MEDIA -CMEM- EL INNOVADOR;CASERIO GUATELINDA SAN DIEGO;45386655;ROERICO DE LA CRUZ ICAL;RONY GONZALO MANZANERO GONZÁLEZ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0258-46;17-007;PETEN;LA LIBERTAD;"COLEGIO MIXTO BILIGUE ""BRITANNIA""";ALDEA EL NARANJO;51617598;HUGO RENE MACZ POP;LIDIA MAGALY DE PAZ REYES;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-05-0260-46;17-006;PETEN;LA LIBERTAD;CENTRO DE EDUCACION INTEGRAL EL NARANJO;ALDEA EL NARANJO;57283598;ROERICO DE LA CRUZ ICAL;MIRIÁN VIRGINIA MARTÍNEZ CANTÉ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;BILINGUE;DOBLE;FIN DE SEMANA;PETÉN
17-05-0261-46;17-006;PETEN;LA LIBERTAD;INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCUL;BARRIO SANTA CRUZ;30989090;ROERICO DE LA CRUZ ICAL;MARTÍN RAMÍREZ SILVESTRE;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0267-46;17-006;PETEN;LA LIBERTAD;COLEGIO MIXTO CRISTIANO JESUCRISTO VIVE POR SIEMPRE;BARRIO BUENA VISTA;45031691;ROERICO DE LA CRUZ ICAL;WALESKA ESTEFANIA BOLAÑOS SANCHEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0271-46;17-047;PETEN;LA LIBERTAD;"COLEGIO MIXTO PRIBADO ""A RABI BASAJ""(JESUCRISTO VIVE POR SIEMPRE)";CASERIO EL CEIBO;45031691;VILMA ARACELY GARCIA CRISOSTOMO;CLADIA ELIZABETH POCO OCHAETA;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0280-46;17-041;PETEN;LA LIBERTAD;"CENTRO EDUCATIVO ""MIGUEL ANGEL FLORIAN""";BARRIO EL CENTRO CASERIO LAS RUINAS;49480844;MARTIR FABIAN MANGANDID;LESLY YOLITA FLORIAN ZUÑIGA;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0294-46;17-007;PETEN;LA LIBERTAD;LICEO EDUCATIVO SICAR;ALDEA EL NARANJO-BARRIO DE JUAREZ;45041903;HUGO RENE MACZ POP;ESMILDA OSIRIS RAMOS PANCÁN;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);PETÉN
17-05-0296-46;17-007;PETEN;LA LIBERTAD;LICEO EDUCATIVO SICAR;ALDEA EL NARANJO BARRIO LO DE JUAREZ;45041903;HUGO RENE MACZ POP;ESMILDA OSIRIS RAMOS PANCÁN;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;PETÉN
