CODIGO;DISTRITO;DEPARTAMENTO;MUNICIPIO;ESTABLECIMIENTO;DIRECCION;TELEFONO;SUPERVISOR;DIRECTOR;NIVEL;SECTOR;AREA;STATUS;MODALIDAD;JORNADA;PLAN;DEPARTAMENTAL
12-01-4653-46;12-063;SAN MARCOS;SAN MARCOS;"COLEGIO PARTICULAR MIXTO ""JERUSALEM""";5A. CALLE 9-38 ZONA 4;77609611;HELIUV EDILZAR VASQUEZ NAVARRO;DELIA MAEGLI DE LEÓN OVALLE;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;SAN MARCOS
12-01-4704-46;12-063;SAN MARCOS;SAN MARCOS;ESCUELA NORMAL DE EDUCACION FISICA;2A. AVENIDA Y 11 CALLE ZONA 1;77609239;HELIUV EDILZAR VASQUEZ NAVARRO;HERICK JULIAN SOSA ARREAGA;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);SAN MARCOS
12-01-5089-46;12-001;SAN MARCOS;SAN MARCOS;ESCUELA DE EDUCACION SUPERIOR;5A. CALLE 8-44 ZONA 2;77596393;ENIO RELMAN MALDONADO SOLIS;ENIO RELMAN MALDONADO SOLÍS;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;SAN MARCOS
12-01-5259-46;12-100;SAN MARCOS;SAN MARCOS;"COLEGIO PARTICULAR MIXTO ""SAN ANTONIO""";ALDEA SAN ANTONIO SERCHIL;33257604;JORGE EBERTO SOLORZANO SANCHEZ;ARGENIS OLIMPIA NAVARRO LÓPEZ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-01-5428-46;99-001;SAN MARCOS;SAN MARCOS;COLEGIO PARTICULAR MIXTO ADOLFO MENDEZ ZEPEDA;8A. AVENIDA 4-21 ZONA 2;;SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO;;DIVERSIFICADO;PRIVADO;URBANA;TEMPORAL TITULOS;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0049-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA;ALDEA SAN ANDRES CHAPIL;45379387;LUIS ALFREDO MAZARIEGOS SCOT;;DIVERSIFICADO;COOPERATIVA;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0070-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;ALDEA CORRAL GRANDE;;LUIS ALFREDO MAZARIEGOS SCOT;ABNER ANANÍAS ORDOÑEZ CASTAÑÓN;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0112-46;;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO 'HUMANIDADES' JV;4A. CALLE 7-19 ZONA 1;;;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0114-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"COLEGIO PARTICULAR MIXTO EVANGELICO ""EL MESIAS""";1A. CALLE 2-64 ZONA 3 SAN PEDRO SACATEPÉQUEZ;77604082;LUIS ALFREDO MAZARIEGOS SCOT;JORGE FRANCISCO JUÁREZ GODÍNEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0115-46;12-055;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;ESCUELA NACIONAL DE CIENCIAS COMERCIALES;10A. AV. 3-22 ZONA 2;77608931;LUCRECIA MARISOL OROZCO ROBLES DE CHILEL;MARIO RENÉ JUÁREZ FUENTES;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0117-46;12-127;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;INSTITUTO TECNOLOGICO SPENCER W. KIMBALL;CALLE 29 DE JUNIO 2-12 ZONA 2;77608046;ERICK IVAN DE LEON DE LEON;OSCAR ANDRÉS PAZ GARCÍA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0121-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;COLEGIO INTEGRAL JUVENTUD CRISTIANA;6TA. AVENIDA 1-84 ZONA 3 VILLA LUCITA;77609431-53012737;LUIS ALFREDO MAZARIEGOS SCOT;ARLIN MAYLER MARROQUIN PEREZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0123-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS;1RA. CALLE 3-47 ZONA 4 CANTON EL MOSQUITO;;LUIS ALFREDO MAZARIEGOS SCOT;CARLOS RENE COYOY TAY;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;SAN MARCOS
12-02-0125-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS;1RA. CALLE 3-47 ZONA 4 CANTON EL MOSQUITO;;LUIS ALFREDO MAZARIEGOS SCOT;CARLOS RENE COYOY TAY;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0127-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS;1RA. CALLE 3-47 ZONA 4 CANTON EL MOSQUITO;;LUIS ALFREDO MAZARIEGOS SCOT;CARLOS RENE COYOY TAY;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0129-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS;1RA. CALLE 3-47 ZONA 4 CANTON EL MOSQUITO;;LUIS ALFREDO MAZARIEGOS SCOT;CARLOS RENE COYOY TAY;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;A DISTANCIA;SAN MARCOS
12-02-0131-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"INSTITUTO PARTICULAR MIXTO ""MINERVA""";7A. AVENIDA 1-88 ZONA 2;77602663;LUIS ALFREDO MAZARIEGOS SCOT;DEMECIO HERCULANO OROZCO GONZÁLEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;SAN MARCOS
12-02-0132-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"INSTITUTO PARTICULAR MIXTO ""MINERVA""";7A. AVENIDA 1-88 ZONA 2;77602663;LUIS ALFREDO MAZARIEGOS SCOT;DEMECIO HERCULANO OROZCO GONZÁLEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0133-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"COLEGIO PARTICULAR MIXTO EVANGELICO ""EL MESIAS""";1A. CALLE 2-64 ZONA 3 SAN PEDRO SACATEPÉQUEZ;77604082;LUIS ALFREDO MAZARIEGOS SCOT;JORGE FRANCISCO JUÁREZ GODÍNEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0134-46;12-127;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS CESC;2DA. AV. 5-08 ZONA 4;77601642;ERICK IVAN DE LEON DE LEON;EDVIN PÉREZ PÉREZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;SAN MARCOS
12-02-0137-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;COLEGIO PARTICULAR MIXTO EVANGELICO EL MESIAS;1A. CALLE 2-64 ZONA 3;77604082;LUIS ALFREDO MAZARIEGOS SCOT;JORGE FRANCISCO JUÁREZ GODÍNEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;SAN MARCOS
12-02-0138-46;12-055;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"COLEGIO PARTICULAR MIXTO ""SANTA ANA""";12 AVENIDA 2-82 ZONA 2, CALZADA INDEPENDENCIA;41460186;LUCRECIA MARISOL OROZCO ROBLES DE CHILEL;JUAN DANIEL DE LEÓN GODÍNEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0139-46;12-127;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS CESC;COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS CESC;77602478;ERICK IVAN DE LEON DE LEON;OSCAR HUMBERTO FUENTES Y FUENTES;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;NOCTURNA;DIARIO(REGULAR);SAN MARCOS
12-02-0141-46;12-127;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS CESC;2DA. AV. 5-08 ZONA 4;77601642;ERICK IVAN DE LEON DE LEON;MILHEN ADONAÍ GODÍNEZ ROSALES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;SAN MARCOS
12-02-0142-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"COLEGIO PARTICULAR MIXTO EVANGELICO ""EL MESIAS""";1A. CALLE 2-64 ZONA 3 SAN PEDRO SACATEPÉQUEZ;77604082;LUIS ALFREDO MAZARIEGOS SCOT;JORGE FRANCISCO JUÁREZ GODÍNEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);SAN MARCOS
12-02-0145-46;12-127;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;INSTITUTO TECNOLOGICO SPENCER W. KIMBALL;4TA. CALLE 2-12, ZONA 2;77608046;ERICK IVAN DE LEON DE LEON;OSCAR ANDRÉS PAZ GARCÍA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);SAN MARCOS
12-02-0146-46;12-055;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;ESCUELA PRE UNIVERSITARIA DE ARTE PLANETA MUSICAL;"2DA. AV.""C"" 3-46 ZONA 4";53664453;LUCRECIA MARISOL OROZCO ROBLES DE CHILEL;SERGIO ISMAEL LÓPEZ GODÍNEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0147-46;12-127;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;INSTITUTO TECNOLOGICO SPENCER W. KIMBALL;CALLE 29 DE JUNIO 2-12 ZONA 2;77608046;ERICK IVAN DE LEON DE LEON;OSCAR ANDRÉS PAZ GARCÍA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0148-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"INSTITUTO TECNOLÓGICO PRIVADO URBANO MIXTO ""FERDINAND LASSALLE""";5TA. CALLE (CALLE LA REFORMA) 7-28, ZONA 2;77607345;LUIS ALFREDO MAZARIEGOS SCOT;LUIS WOSBELÍ NAVARRO BRAVO;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;SAN MARCOS
12-02-0150-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"INSTITUTO TECNOLÓGICO PRIVADO URBANO MIXTO ""FERDINAND LASSALLE""";5TA. CALLE (CALLE LA REFORMA) 7-28, ZONA 2 SAN PEDRO SACATEPÉQUEZ;77607345;LUIS ALFREDO MAZARIEGOS SCOT;LUIS WOSBELÍ NAVARRO BRAVO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;SAN MARCOS
12-02-0151-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"INSTITUTO TECNOLÓGICO PRIVADO URBANO MIXTO ""FERDINAND LASSALLE""";5TA. CALLE (CALLE LA REFORMA) 7-28, ZONA 2 SAN PEDRO SACATEPÉQUEZ;77607345;LUIS ALFREDO MAZARIEGOS SCOT;MAGDA LUZ NAVARRO ALMENGOR;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0172-46;12-127;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"COLEGIO PARTICULAR ""LICEO MINERVA""";7A. AVENIDA 1-88 ZONA 2;77602663;ERICK IVAN DE LEON DE LEON;SILVIA PATRICIA OROZCO BAUTISTA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);SAN MARCOS
12-02-0173-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"COLEGIO PARTICULAR ""LICEO MINERVA""";7A. AVENIDA, 1-88 ZONA 2;77602663;LUIS ALFREDO MAZARIEGOS SCOT;SILVIA PATRICIA OROZCO BAUTISTA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0175-46;12-055;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"COLEGIO PARTICULAR MIXTO ""SANTA ANA""";12 AVENIDA 2-82 ZONA 2, CALZADA INDEPENDENCIA;41460186;LUCRECIA MARISOL OROZCO ROBLES DE CHILEL;JUAN DANIEL DE LEÓN GODÍNEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0176-46;12-127;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS CESC;2DA. AV. 5-08 ZONA 4;77601642;ERICK IVAN DE LEON DE LEON;MILHEN ADONAÍ GODÍNEZ ROSALES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);SAN MARCOS
12-02-0182-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;COLEGIO CRISTIANO EL SHADDAI;8A. CALLE 9-30 ZONA 1, CANTÓN LA PARROQUIA;77679788;LUIS ALFREDO MAZARIEGOS SCOT;EDNA LETICIA REYES CORTEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0186-46;12-127;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"COLEGIO PARTICULAR ""LICEO MINERVA""";7A. AVENIDA 1-88 ZONA 2;77602663;ERICK IVAN DE LEON DE LEON;ROSALÍO ARANDY CASTAÑÓN VILLATORO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;SAN MARCOS
12-02-0187-46;12-127;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"COLEGIO PARTICULAR ""LICEO MINERVA""";7A. AVENIDA 1-88 ZONA 2;77602663;ERICK IVAN DE LEON DE LEON;ROSALÍO ARANDY CASTAÑÓN VILLATORO;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;SAN MARCOS
12-02-0188-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"COLEGIO PARTICULAR ""LICEO MINERVA""";7A. AVENIDA 1-88 ZONA 2;77602663;LUIS ALFREDO MAZARIEGOS SCOT;DEMECIO HERCULANO OROZCO GONZÁLEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0189-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"COLEGIO PARTICULAR ""LICEO MINERVA""";7A. AVENIDA 1-88 ZONA 2;77602663;LUIS ALFREDO MAZARIEGOS SCOT;DEMECIO HERCULANO OROZCO GONZÁLEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0195-46;12-109;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;CENTRO DE EDUCACIÓN EXTRAESCOLAR CEIBA;CABECERA MUNICIPAL;47233289;VIOLETA FLORIDALMA FUENTES QUIROA;TAYRA MISHELL DE LEÓN FLORES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);SAN MARCOS
12-02-0196-46;12-109;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX-;CABECERA MUNICIPAL;40848895;VIOLETA FLORIDALMA FUENTES QUIROA;JAQUELINE NOEMÍ FUENTES CLEMENTE;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);SAN MARCOS
12-02-0197-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA;ALDEA CHAMPOLLAP;31337177;LUIS ALFREDO MAZARIEGOS SCOT;MARVIN ARCELÍ OROZCO DIONICIO;DIVERSIFICADO;COOPERATIVA;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0198-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA;ALDEA CHAMPOLLAP;31337177;LUIS ALFREDO MAZARIEGOS SCOT;MARVIN ARCELÍ OROZCO DIONICIO;DIVERSIFICADO;COOPERATIVA;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);SAN MARCOS
12-02-0200-46;12-127;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"COLEGIO PARTICULAR ""LICEO MINERVA""";7A. AVENIDA 1-88 ZONA 2;77602663;ERICK IVAN DE LEON DE LEON;ROSALÍO ARANDY CASTAÑÓN VILLATORO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);SAN MARCOS
12-02-0202-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"INSTITUTO TECNOLÓGICO PRIVADO URBANO MIXTO ""FERDINAND LASSALLE""";5A. CALLE 7-28, ZONA 2, CALLE LA REFORMA SAN PEDRO SACATEPÉQUEZ;77607345;LUIS ALFREDO MAZARIEGOS SCOT;LUIS WOSBELÍ NAVARRO BRAVO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);SAN MARCOS
12-02-0204-46;12-127;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS CESC;2DA. AV. 5-08 ZONA 4;77601642;ERICK IVAN DE LEON DE LEON;MILHEN ADONAÍ GODÍNEZ ROSALES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);SAN MARCOS
12-02-0207-46;12-055;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"COLEGIO PARTICULAR MIXTO ""SACATEPEC""";"6TA. AVENIDA ""A"" ZONA 2, CANTÓN SAN SEBASTIAN";30779618;LUCRECIA MARISOL OROZCO ROBLES DE CHILEL;ELÍAS IGNACIO FUENTES MONZÓN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);SAN MARCOS
12-02-0209-46;12-127;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;FUN ENGLISH SCHOOL;2A. AVENIDA C 3-41 ZONA 4;77603650;ERICK IVAN DE LEON DE LEON;ELIÚ ESTUARDO NAVARRO BOJ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0211-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;COLEGIO BILINGÜE INTEGRAL TECNO-AMERICANO;CANTÓN VISTA HERMOSA;78422540;LUIS ALFREDO MAZARIEGOS SCOT;RODELBÍ JONATÁN GODÍNEZ NAVARRO;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-0212-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;COLEGIO BILINGÜE INTEGRAL TECNO-AMERICANO;CANTÓN VISTA HERMOSA;78422540;LUIS ALFREDO MAZARIEGOS SCOT;RODELBÍ JONATÁN GODÍNEZ NAVARRO;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);SAN MARCOS
12-02-1084-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;INSTITUTO TECNOLOGICO PRIVADO URBANO MIXTO FERDINAND LASSALLE;5A. CALLE 7-28 ZONA 2;77607345;LUIS ALFREDO MAZARIEGOS SCOT;PEM. LUIS WOSBELÍ NAVARRO BRAVO;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;INTERMEDIA;DIARIO(REGULAR);SAN MARCOS
12-02-1085-46;99-001;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DE CIENCIAS COMERCIALES 'GUATEMALA';ZONA 2 CANTON SAN SEBASTIAN;;SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO;;DIVERSIFICADO;PRIVADO;URBANA;TEMPORAL TITULOS;MONOLINGUE;INTERMEDIA;DIARIO(REGULAR);SAN MARCOS
12-02-1202-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;INSTITUTO TECNICO INDUSTRIAL ADSCRITO AL INEB;7A. AVENIDA 6-07 ZONA 2;77602670;LUIS ALFREDO MAZARIEGOS SCOT;WÜILIAN ROMEO FUENTES LÓPEZ;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-1259-46;;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;INSTITUTO PRIVADO DE BACHILLERATO POR MADUREZ 'SOAMAK';ALDEA SAN ISIDRO CHAMAC;;;;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);SAN MARCOS
12-02-3694-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;INSTITUTO PARTICULAR MIXTO MINERVA;7A. AV. 1-88 ZONA 2;77602663;LUIS ALFREDO MAZARIEGOS SCOT;DEMECIO HERCULANO OROZCO GONZÁLEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;INTERMEDIA;DIARIO(REGULAR);SAN MARCOS
12-02-3695-46;12-127;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;"COLEGIO PARTICULAR ""LICEO MINERVA""";7A. AVENIDA 1-88 ZONA 2;77602663;ERICK IVAN DE LEON DE LEON;SILVIA PATRICIA OROZCO BAUTISTA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-4132-46;12-127;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS CESC;2DA. AV. 5-08 ZONA 4 SAN PEDRO SACATEPEQUEZ;77601642;ERICK IVAN DE LEON DE LEON;MILHEN ADONAÍ GODÍNEZ ROSALES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);SAN MARCOS
12-02-4133-46;12-127;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS CESC;2DA. AV. 5-08 ZONA 4 SAN PEDRO SACATEPEQUEZ;77601642;ERICK IVAN DE LEON DE LEON;MILHEN ADONAÍ GODÍNEZ ROSALES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-4305-46;;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;LICEO TECNOLOGICO EN COMPUTACION;5A. CALLE 3-28 ZONA 1;77601914;;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);SAN MARCOS
12-02-4306-46;12-022;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;LICEO TECNOLOGICO EN COMPUTACION;5A. CALLE 3-28 ZONA 1;;ELIAS NATANAEL CHUN CORONADO;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;INTERMEDIA;DIARIO(REGULAR);SAN MARCOS
12-02-4340-46;12-006;SAN MARCOS;SAN PEDRO SACATEPEQUEZ;COLEGIO CATOLICO 'SAN FRANCISCO DE ASIS';7A. AVE. Y 8A. CALLE ZONA 1;;LUIS ALFREDO MAZARIEGOS SCOT;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;SAN MARCOS
