  ,,,,,,,,,,,,,,,,
CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
16-01-1172-46,16-006,ALTA VERAPAZ,COBAN,COLEGIO PARTICULAR MIXTO CARLOS V,6A. CALLE 2-06 ZONA 8 PERIFERICO SUR COBAN, ,EFRAIN CAAL CUC, ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,ALTA VERAPAZ
16-01-1173-46,16-006,ALTA VERAPAZ,COBAN,COLEGIO PARTICULAR MIXTO CARLOS V,6A. CALLE 2-06 ZONA 8 PERIFERICO SUR COBAN, ,EFRAIN CAAL CUC,--,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-1174-46,16-031,ALTA VERAPAZ,COBAN,INSTITUTO PRIVADO RAUL CHENAL HEINEMANN,5A. CALLE 1-06 ZONA 3,79510413,MERCEDES JOSEFINA TORRES GALVEZ,SILVIA BEATRIZ SOTO CH�N,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-1175-46,16-031,ALTA VERAPAZ,COBAN,INSTITUTO PRIVADO RAUL CHENAL HEINEMANN,5TA. CALLE 1-06 ZONA 3,79520414,MERCEDES JOSEFINA TORRES GALVEZ,SILVIA BEATRIZ SOTO CH�N,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
16-01-1176-46,16-031,ALTA VERAPAZ,COBAN,INSTITUTO MIXTO PRIVADO  SANTO DOMINGO,2A. CALLE 11-10 ZONA 2,79529830,MERCEDES JOSEFINA TORRES GALVEZ,AM�RICA  NUILA LUTHER,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,SABATINO,ALTA VERAPAZ
16-01-1177-46,16-006,ALTA VERAPAZ,COBAN,INSTITUTO PRIVADO MIXTO SANTO DOMINGO,2A. CALLE 11-10 ZONA 2,77231494,EFRAIN CAAL CUC, ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,SABATINO,ALTA VERAPAZ
16-01-1259-46,16-006,ALTA VERAPAZ,COBAN,INSTITUTO DE TURISMO Y AVIACION DEL NORTE ITAN,3A. AVENIDA 5-28 ZONA 4,58633599,EFRAIN CAAL CUC, ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-1312-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO PRIVADO MIXTO TECNOLOGICO EN INFORMATICA,2A. CALLE 12-23 ZONA 4,79511459,MERCEDES JOSEFINA TORRES GALVEZ,DANIEL BERNARDO RAMIREZ GONZ�LEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,FIN DE SEMANA,ALTA VERAPAZ
16-01-1313-46,16-006,ALTA VERAPAZ,COBAN,COLEGIO PRIVADO MIXTO TECNOLOGICO EN INFORMATICA,2A. CALLE 12-23 ZONA 4,79511459,EFRAIN CAAL CUC, ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-1390-46,16-031,ALTA VERAPAZ,COBAN,LICEO MIGUEL ANGEL ASTURIAS,7A. CALLE 1-13 ZONA 3,79511103,MERCEDES JOSEFINA TORRES GALVEZ,JAYRON ARIEL COY CACAO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,ALTA VERAPAZ
16-01-1393-46,16-031,ALTA VERAPAZ,COBAN,LICEO PREUNIVERSITARIO DEL NORTE,2A. CALLE 6-41 ZONA 4,79417346,MERCEDES JOSEFINA TORRES GALVEZ,ALFREDO RODRIGO PAAU V�SQUEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,FIN DE SEMANA,ALTA VERAPAZ
16-01-1394-46,16-031,ALTA VERAPAZ,COBAN,INSTITUTO PRIVADO MIXTO MONJA BLANCA,"DIAGONAL 3, 14-11 ZONA 2",79513896,MERCEDES JOSEFINA TORRES GALVEZ,EDWIN ARMANDO CAT�N CAAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
16-01-1401-46,16-006,ALTA VERAPAZ,COBAN,COOPERACION MESOAMERICANA PARA EL DESARROLLO Y LA PAZ -COMADEP-,COBAN,52182313,EFRAIN CAAL CUC,---,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,A DISTANCIA,ALTA VERAPAZ
16-01-1468-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO  NUESTRA SE�ORA DE LA ESPERANZA,COLONIA EL ESFUERZO I ZONA 12,79510207,MERCEDES JOSEFINA TORRES GALVEZ, ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-1469-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO PRIVADO MIXTO TECNOLOGICO EN INFORMATICA,2A. CALLE 12-23 ZONA 4,79511459,MERCEDES JOSEFINA TORRES GALVEZ,DANIEL BERNARDO RAMIREZ GONZ�LEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
16-01-1491-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO  LA LIBERTAD,BARRIO LA LIBERTAD ZONA 10,79511439,MERCEDES JOSEFINA TORRES GALVEZ,CHARLIM HAMILT�N CAAL HERN�NDEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-2156-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO PARTICULAR MIXTO IMPERIAL,5A. CALLE 1-98 ZONA 3,57101061,MERCEDES JOSEFINA TORRES GALVEZ,H�CTOR WALDEMAR TOT COY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-2171-46,16-031,ALTA VERAPAZ,COBAN,INSTITUTO MIXTO  NUEVOS HORIZONTES,"6A. AVENIDA 1-15, ZONA 4", ,MERCEDES JOSEFINA TORRES GALVEZ,FREDY EMILIO V�SQUEZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,ALTA VERAPAZ
16-01-2302-46,16-031,ALTA VERAPAZ,COBAN,INSTITUTO PRIVADO MIXTO  MONJA BLANCA,"DIAGONAL 3, 14-11 ZONA 2",79513896,MERCEDES JOSEFINA TORRES GALVEZ,EDWIN ARMANDO CAT�N CAAL,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,ALTA VERAPAZ
16-01-2947-46, ,ALTA VERAPAZ,COBAN,INSTITUTO PRIVADO BASICO Y BACHILLERATO POR MADUREZ 'CARLOS V',5A. CALLE 1-98 ZONA 3, ,, ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-3041-46,16-005,ALTA VERAPAZ,COBAN,INSTITUTO DE BACHILLERATO ADS. AL INSTITUTO NORMAL MIXTO DEL NORTE EMILIO ROSALES PONCE,3AVENIDA 6-23 ZONA 11,79521468,RUDY ADOLFO TOT OCH,VICTOR HUGO DOM�NGUEZ REYES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-6190-46,16-031,ALTA VERAPAZ,COBAN,LICEO MIGUEL ANGEL ASTURIAS,7A. CALLE 1-13 ZONA 3,79511103,MERCEDES JOSEFINA TORRES GALVEZ,JAYRON ARIEL COY CACAO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-6191-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO PRIVADO MIXTO TECNOL�GICO EN INFORMATICA,2A. CALLE 12-23 ZONA 4,79511459,MERCEDES JOSEFINA TORRES GALVEZ,JORGE SALVADOR JU�REZ SIERRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-7308-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO PARTICULAR MIXTO  IMPERIAL,"5A. CALLE 1-98, ZONA 3.",79514226,MERCEDES JOSEFINA TORRES GALVEZ,---,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-8294-46,16-031,ALTA VERAPAZ,COBAN,LICEO PREUNIVERSITARIO DEL NORTE,3A. AVENIDA 8-32 BARRIO LA LIBERTAD ZONA 10,79417346,MERCEDES JOSEFINA TORRES GALVEZ,OSCAR ALFREDO MOLINA C�,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ
16-01-8317-46,16-031,ALTA VERAPAZ,COBAN,LICEO DE COMPUTACION Y EDUCACION PARA EL HOGAR M.B.M.,3AV. 1-23 ZONA 4,79513444,MERCEDES JOSEFINA TORRES GALVEZ,MATILDE OCH CACAO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-8331-46,16-031,ALTA VERAPAZ,COBAN,LICEO PREUNIVERSITARIO DEL NORTE,3A. AVENIDA 8-32 BARRIO LA LIBERTAD ZONA 10,79417346,MERCEDES JOSEFINA TORRES GALVEZ,ZOILA IMENA L�PEZ RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
16-01-8335-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO DE INFORMATICA CENINFAV,12 AV. 2-12 ZONA 1,79545566,MERCEDES JOSEFINA TORRES GALVEZ,MARIA MAGDALENA BOL CU,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-8813-46,25-000,ALTA VERAPAZ,COBAN,INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA (IGER), , ,SONIA HAYDEE REYES MONTERROSO, ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,A DISTANCIA,ALTA VERAPAZ
16-01-9067-46,16-005,ALTA VERAPAZ,COBAN,ESCUELA NORMAL DE EDUCACION FISICA,CALZADA RABIN AJAU ZONA 11,79523686,RUDY ADOLFO TOT OCH,BERTA MARIA MENDEZ RODRIGUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ
16-01-9095-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO PRIVADO MIXTO TECNOLOGICO EN INFORMATICA,2A. CALLE 12-23 ZONA 4,79511459,MERCEDES JOSEFINA TORRES GALVEZ,DANIEL BERNARDO RAMIREZ GONZ�LEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-9102-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO MIXTO EVANGELICO NAZARENO,6A. CALLE 8-10 ZONA 10 CERRITO EL CARACOL COB�N,79511866,MERCEDES JOSEFINA TORRES GALVEZ,ANA MARIA YAT COY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-9260-46,16-005,ALTA VERAPAZ,COBAN,ESCUELA DE FORMACION AGRICOLA,FINCA SAN JOSE LA COLONIA,52191386,RUDY ADOLFO TOT OCH, ,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ
16-01-9544-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO BILINGUE DE INFANTES,3A. CALLE 7-07 ZONA 3,33836377,MERCEDES JOSEFINA TORRES GALVEZ,NANCY JOHANA HENGSTENBERG DELGADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-9851-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO DE INFORMATICA CENINFAV,12AV. 2-12 ZONA 1,79521765,MERCEDES JOSEFINA TORRES GALVEZ,H�CTOR VIDAL BOL C�,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
16-01-9897-46,16-031,ALTA VERAPAZ,COBAN,COLEGIO PARTICULAR MIXTO VERAPAZ,KM.209.5 ENTRADA A COBAN,77367402,MERCEDES JOSEFINA TORRES GALVEZ,JORGE EDY GUTIERREZ PONCE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-9956-46,16-031,ALTA VERAPAZ,COBAN,LICEO PREUNIVERSITARIO DEL NORTE,2A. CALLE 4-61 ZONA 4,79514754,MERCEDES JOSEFINA TORRES GALVEZ, ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-9958-46,16-031,ALTA VERAPAZ,COBAN,LICEO DR. RICARDO BRESSANI,1A. AVENIDA 5-52 ZONA 2,79521920,MERCEDES JOSEFINA TORRES GALVEZ,BELSY CLARIBEL SANTISTEBAN ARCHILA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ
16-01-9991-46,16-031,ALTA VERAPAZ,COBAN,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA (AMERG),6TA. AVENIDA 1-27 ZONA 4,79520175,MERCEDES JOSEFINA TORRES GALVEZ, ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
16-02-0013-46,16-006,ALTA VERAPAZ,SANTA CRUZ VERAPAZ,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO SANTA ELENA,57767683,EFRAIN CAAL CUC,ERIK ROBERTO C� POP,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-02-0020-46,16-006,ALTA VERAPAZ,SANTA CRUZ VERAPAZ,LICEO SANTA CRUZ,"CALLE 3 DE MAYO 2-67 ZONA 2, BARRIO SANTO TOMAS",50161328,EFRAIN CAAL CUC,AUGUSTO ALEXANDER RAX RODR�GUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-02-0053-46,16-006,ALTA VERAPAZ,SANTA CRUZ VERAPAZ,COLEGIO FUTURO AMANECER,"CALLE 3 DE MAYO 2-70, ZONA 1",59984909,EFRAIN CAAL CUC,BLANCA FLORIDALMA QUEJ CHIQUIN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
16-02-0055-46,16-006,ALTA VERAPAZ,SANTA CRUZ VERAPAZ,LICEO SANTA CRUZ,"CALLE 3 DE MAYO 2-67, BARRIO SANTO TOMAS",42035694,EFRAIN CAAL CUC,AUGUSTO ALEXANDER RAX RODR�GUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
16-03-0036-46,16-053,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO CHIYUC, ,ROBERTO DE JESUS LOPEZ ALVAREZ,EDY ROLANDO JOM COY,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-03-0047-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO SAN CRISTOBAL,"5A. CALLE 4-18 ZONA 1, BARRIO SANTA ANA, SAN CRIST�BAL VERAPAZ",79504134,OLGA MARINA BUC,DANILO  COC POP,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
16-03-0056-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,INSTITUTO TECNOLOGICO VOCACIONAL MARCO TULIO DE LA CRUZ MORALES,"2A. CALLE ZONA 4, BARRIO SAN FELIPE",79504929,OLGA MARINA BUC,RIGOBERTO HIGINIO SURAM JOM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-03-0076-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO CIENCIAS TECNOL�GICAS,3A. CALLE 0-43 ZONA 3 BARRIO SAN SEBASTIAN,44848051,OLGA MARINA BUC,CARLOS SALVATIERRA SANTOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-03-0077-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO CIENCIAS TECNOL�GICAS,3A. CALLE 0-43 ZONA 3 BARRIO SAN SEBASTIAN,32386711,OLGA MARINA BUC,MASSENA OSWALDO SAGASTUME PORTOCARRERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-03-0082-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO CIENCIAS TECNOL�GICAS,"3A. CALLE 0-43 ZONA 3, BARRIO SAN SEBASTI�N",59070869,OLGA MARINA BUC,MARCO AUGUSTO JOM CAAL,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-03-0083-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO CIENCIAS TECNOL�GICAS,"3A. CALLE 0-43 ZONA 3, BARRIO SAN SEBASTI�N",59070869,OLGA MARINA BUC,MARCO AUGUSTO JOM CAAL,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-03-0087-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA CON ORIENTACION EN ARTES Y OFICIOS,CASER�O PANTOCAN,55288589,OLGA MARINA BUC,JOEL DAVID LEM SUR�M,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-03-0088-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO GALILEO GALILEI,"2A. CALLE, 2A. AVENIDA ZONA 3, BARRIO SAN SEBASTIAN",45160662,OLGA MARINA BUC,MARCO TULIO DE LA CRUZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
16-03-0092-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO DE CIENCIAS APLICADAS DR. CARLOS ALDANA MENDOZA,"4�. AVENIDA, ENTRE O Y 1 CALLE ZONA 4, BARRIO SAN FELIPE",31479184,OLGA MARINA BUC,JUAN GABRIEL CAL SUR�M,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-03-0093-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,"INSTITUTO TECNOLOGICO VOCACIONAL ""MARCO TULIO DE LA CRUZ MORALES""","2A. CALLE 4-45 ZONA 4, BARRIO SAN FELIPE",79504929,OLGA MARINA BUC,RIGOBERTO HIGINIO SURAM JOM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
16-03-0095-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO LA PUPILA DEL CIELO,"4A. CALLE A 2-17, ENCLAVADO ZONA 2, COLONIA PAN�",33801345,OLGA MARINA BUC,MARIO RENE CAL SUN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-03-0097-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO CIENCIAS TECNOL�GICAS,3A. CALLE 0-43 ZONA 3 BARRIO SAN SEBASTIAN,77923223,OLGA MARINA BUC,MASSENA OSWALDO SAGASTUME PORTOCARRERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
16-03-0104-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO DE CIENCIAS APLICADAS DR. CARLOS ALDANA MENDOZA,"4�. AVENIDA, ENTRE O Y 1 CALLE ZONA 4, BARRIO SAN FELIPE",79504090,OLGA MARINA BUC,DELMY DAMARIZ CHOC L�PEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,FIN DE SEMANA,ALTA VERAPAZ
16-03-0105-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO DE CIENCIAS APLICADAS DR. CARLOS ALDANA MENDOZA,"4�. AVENIDA, ENTRE O Y 1 CALLE ZONA 4, BARRIO SAN FELIPE",79504090,OLGA MARINA BUC,JUAN GABRIEL CAL SUR�M,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ALTA VERAPAZ
16-03-0106-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO DE CIENCIAS APLICADAS DR. CARLOS ALDANA MENDOZA,"4�. AVENIDA, ENTRE O Y 1 CALLE ZONA 4, BARRIO SAN FELIPE",79504090,OLGA MARINA BUC,JUAN GABRIEL CAL SUR�M,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ
16-03-0108-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO CIENCIAS TECNOL�GICAS,"3A. CALLE 0-43 ZONA 3, BARRIO SAN SEBASTI�N",77923223,OLGA MARINA BUC,MASSENA OSWALDO SAGASTUME PORTOCARRERO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,ALTA VERAPAZ
16-03-0109-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO CIENCIAS TECNOL�GICAS,"3A. CALLE 0-43 ZONA 3, BARRIO SAN SEBASTI�N",77923223,OLGA MARINA BUC,MYNOR WALTER JOM COY,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ALTA VERAPAZ
16-03-0110-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO GALILEO GALILEI,"2A. CALLE, 2A. AVENIDA ZONA 3, BARRIO SAN SEBASTIAN",79504337,OLGA MARINA BUC,MARIA ANGELICA GOMEZ CHAVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ALTA VERAPAZ
16-03-0139-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,"INSTITUTO TECNOL�GICO VOCACIONAL ""MARCO TULIO DE LA CRUZ MORALES""","2A. CALLE 4-45 ZONA 4, BARRIO SAN FELIPE",79504929,OLGA MARINA BUC,RIGOBERTO HIGINIO SURAM JOM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
16-03-0158-46,16-050,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,CENTRO DE EDUCACI�N EXTRAESCOLAR -CEEX-,COLONIA PANTOC�N,46280307,MAXIMILIANO CHUB ICAL,SARA FLORIDALMA C� TIUL,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,DOBLE,SEMIPRESENCIAL,ALTA VERAPAZ
16-03-0243-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,COLEGIO MIXTO CIENCIAS TECNOLOGICAS,"3A. CALLE 0-43 ZONA 3, BARRIO SAN SEBASTIAN",41705134,OLGA MARINA BUC,MASSENA OSWALDO SAGASTUME PORTOCARRERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
16-03-0245-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO DE CIENCIAS APLICADAS DR. CARLOS ALDANA MENDOZA,"4A. AVENIDA, ENTRE 0 Y 1 CALLE ZONA 4, BARRIO SAN FELIPE",31479184,OLGA MARINA BUC,DELMY DAMARIZ CHOC L�PEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
16-03-0247-46,16-008,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,LICEO GALILEO GALILEI,"2A. CALLE 2A. AVENIDA ZONA 3, BARRIO SAN SEBASTIAN",45160622,OLGA MARINA BUC,MARIA ANGELICA GOMEZ CHAVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ALTA VERAPAZ
